Timestamp	LineNumber	HighResolutionTotalVehicleDistance	HighResolutionEngineTotalFuelUsed	Variant
15:09:28	470	12036435		
15:09:29		12036435		
15:09:30		12036435		
15:09:31		12036435		
15:09:32		12036435		
15:09:33	470	12036435		
15:09:34	470	12036435		
15:09:35	470	12036435		
15:09:36	470	12036435		
15:09:37	470	12036435		
15:09:38	470	12036435		
15:09:39		12036435		
15:09:40		12036435		
15:09:41		12036435		
15:09:42		12036435		
15:09:43		12036435		
15:09:44	470	12036435		
15:09:45	470	12036435		
15:09:46	470	12036435		
15:09:47	470	12036435		
15:09:48	470	12036435		
15:09:49	470	12036435		
15:09:50		12036435		
15:09:51		12036435		
15:09:52		12036435		
15:09:53		12036435		
15:09:54		12036435		
15:09:55	470	12036435		
15:09:56	470	12036435		
15:09:57	470	12036435		
15:09:58	470	12036435		
15:09:59	470	12036435		
15:10:00	470	12036435		
15:10:01		12036435		
15:10:02		12036435		
15:10:03		12036435		
15:10:04		12036435		
15:10:05		12036440		
15:10:06		12036440		
15:10:07		12036445		
15:10:08		12036445		
15:10:09		12036450		
15:10:10		12036450		
15:10:11		12036455		
15:10:12	470	12036455		
15:10:13	470	12036460		
15:10:14	470	12036465		
15:10:15	470	12036465		
15:10:16	470	12036470		
15:10:17	470	12036475		
15:10:18		12036475		
15:10:19		12036480		
15:10:20		12036480		
15:10:21		12036485		
15:10:22		12036485		
15:10:23	470	12036485		
15:10:24	470	12036490		
15:10:25	470	12036490		
15:10:26	470	12036495		
15:10:27	470	12036495		
15:10:28	470	12036500		
15:10:29		12036500		
15:10:30		12036505		
15:10:31		12036505		
15:10:32		12036510		
15:10:33	470	12036510		
15:10:34	470	12036515		
15:10:35	470	12036520		
15:10:36	470	12036525		
15:10:37	470	12036525		
15:10:38	470	12036530		
15:10:39		12036535		
15:10:40		12036540		
15:10:41		12036545		
15:10:42		12036545		
15:10:43		12036550		
15:10:44	470	12036555		
15:10:45	470	12036560		
15:10:46	470	12036565		
15:10:47	470	12036570		
15:10:48	470	12036575		
15:10:49	470	12036580		
15:10:50		12036585		
15:10:51		12036590		
15:10:52		12036595		
15:10:53		12036600		
15:10:54		12036605		
15:10:55	470	12036610		
15:10:56	470	12036615		
15:10:57	470	12036620		
15:10:58	470	12036625		
15:10:59	470	12036630		
15:11:00	470	12036635		
15:11:01		12036640		
15:11:02		12036645		
15:11:03	470	12036645		
15:11:04	0	12036650		
15:11:05	0	12036655		
15:11:06	0	12036655		
15:11:07	0	12036660		
15:11:08	0	12036660		
15:11:09		12036665		
15:11:10		12036670		
15:11:11		12036670		
15:11:12		12036675		
15:11:13		12036680		
15:11:14	0	12036685		
15:11:15	0	12036690		
15:11:16	0	12036695		
15:11:17	0	12036700		
15:11:18	0	12036705		
15:11:19		12036715		
15:11:20		12036720		
15:11:21		12036725		
15:11:22		12036730		
15:11:23		12036735		
15:11:24	0	12036740		
15:11:25	0	12036745		
15:11:26	0	12036750		
15:11:27	0	12036750		
15:11:28	0	12036750		
15:11:29	0	12036750		
15:11:30		12036750		
15:11:31		12036755		
15:11:32		12036760		
15:11:33		12036760		
15:11:34		12036760		
15:11:35	0	12036765		
15:11:36	0	12036765		
15:11:37	0	12036770		
15:11:38	0	12036775		
15:11:39	0	12036780		
15:11:40		12036785		
15:11:41		12036790		
15:11:42		12036795		
15:11:43		12036800		
15:11:44		12036810		
15:11:45	0	12036815		
15:11:46	0	12036825		
15:11:47	0	12036830		
15:11:48	0	12036840		
15:11:49	0	12036845		
15:11:50	0	12036850		
15:11:51		12036855		
15:11:52		12036860		
15:11:53		12036865		
15:11:54		12036870		
15:11:55		12036870		
15:11:56	0	12036870		
15:11:57	0	12036875		
15:11:58	0	12036875		
15:11:59	0	12036875		
15:12:00	0	12036875		
15:12:01		12036875		
15:12:02		12036875		
15:12:03		12036875		
15:12:04		12036875		
15:12:05		12036875		
15:12:06		12036875		
15:12:07		12036875		
15:12:08		12036875		
15:12:09		12036875		
15:12:10		12036875		
15:12:11		12036875		
15:12:12	0	12036875		
15:12:13	0	12036875		
15:12:14	0	12036875		
15:12:15	0	12036875		
15:12:16	0	12036875		
15:12:17		12036875		
15:12:18		12036875		
15:12:19		12036875		
15:12:20		12036875		
15:12:21		12036875		
15:12:22	0	12036875		
15:12:23	0	12036875		
15:12:24	0	12036875		
15:12:25	0	12036875		
15:12:26	0	12036875		
15:12:27	0	12036875		
15:12:28		12036875		
15:12:29		12036875		
15:12:30		12036875		
15:12:31		12036875		
15:12:32		12036875		
15:12:33	0	12036875		
15:12:34	0	12036875		
15:12:35	0	12036875		
15:12:36	0	12036875		
15:12:37	0	12036875		
15:12:38		12036875		
15:12:39		12036875		
15:12:40		12036875		
15:12:41		12036875		
15:12:42		12036875		
15:12:43	0	12036875		
15:12:44	0	12036875		
15:12:45	0	12036875		
15:12:46	0	12036875		
15:12:47	0	12036875		
15:12:48	0	12036875		
15:12:49		12036875		
15:12:50		12036875		
15:12:51		12036875		
15:12:52		12036875		
15:12:53		12036875		
15:12:54	0	12036875		
15:12:55	0	12036875		
15:12:56	0	12036880		
15:12:57	0	12036880		
15:12:58	0	12036885		
15:12:59		12036885		
15:13:00		12036890		
15:13:01		12036895		
15:13:02		12036900		
15:13:03		12036905		
15:13:04		12036905		
15:13:05		12036910		
15:13:06		12036915		
15:13:07		12036920		
15:13:08		12036925		
15:13:09		12036935		
15:13:10		12036940		
15:13:11		12036945		
15:13:12	0	12036950		
15:13:13	0	12036955		
15:13:14	0	12036965		
15:13:15	0	12036970		
15:13:16	0	12036975		
15:13:17		12036985		
15:13:18		12036990		
15:13:19		12036995		
15:13:20		12037005		
15:13:21		12037010		
15:13:22	0	12037020		
15:13:23	0	12037025		
15:13:24	0	12037030		
15:13:25	0	12037040		
15:13:26	0	12037045		
15:13:27	0	12037055		
15:13:28		12037060		
15:13:29		12037070		
15:13:30		12037075		
15:13:31		12037085		
15:13:32		12037090		
15:13:33	0	12037100		
15:13:34	0	12037105		
15:13:35	0	12037115		
15:13:36	0	12037120		
15:13:37	0	12037130		
15:13:38		12037140		
15:13:39		12037150		
15:13:40		12037155		
15:13:41		12037165		
15:13:42		12037175		
15:13:43	0	12037185		
15:13:44	0	12037195		
15:13:45	0	12037205		
15:13:46	0	12037215		
15:13:47	0	12037225		
15:13:48	0	12037235		
15:13:49		12037245		
15:13:50		12037255		
15:13:51		12037265		
15:13:52		12037275		
15:13:53		12037285		
15:13:54	0	12037295		
15:13:55	0	12037300		
15:13:56	0	12037310		
15:13:57	0	12037320		
15:13:58	0	12037330		
15:13:59		12037340		
15:14:00		12037345		
15:14:01		12037355		
15:14:02		12037360		
15:14:03		12037370		
15:14:04		12037375		
15:14:05		12037385		
15:14:06		12037390		
15:14:07		12037395		
15:14:08		12037400		
15:14:09		12037405		
15:14:10		12037410		
15:14:11		12037420		
15:14:12	0	12037425		
15:14:13	0	12037430		
15:14:14	0	12037435		
15:14:15	0	12037440		
15:14:16	0	12037445		
15:14:17		12037450		
15:14:18		12037455		
15:14:19		12037465		
15:14:20		12037470		
15:14:21		12037475		
15:14:22	0	12037480		
15:14:23	0	12037490		
15:14:24	0	12037495		
15:14:25	0	12037500		
15:14:26	0	12037510		
15:14:27	0	12037515		
15:14:28		12037520		
15:14:29		12037530		
15:14:30		12037535		
15:14:31		12037545		
15:14:32		12037550		
15:14:33	0	12037560		
15:14:34	0	12037570		
15:14:35	0	12037575		
15:14:36	0	12037585		
15:14:37	0	12037595		
15:14:38		12037600		
15:14:39		12037610		
15:14:40		12037620		
15:14:41		12037630		
15:14:42		12037640		
15:14:43	0	12037650		
15:14:44	0	12037655		
15:14:45	0	12037665		
15:14:46	0	12037675		
15:14:47	0	12037685		
15:14:48	0	12037695		
15:14:49		12037705		
15:14:50		12037710		
15:14:51		12037720		
15:14:52		12037730		
15:14:53		12037740		
15:14:54	0	12037750		
15:14:55	0	12037755		
15:14:56	0	12037765		
15:14:57	0	12037775		
15:14:58	0	12037785		
15:14:59		12037795		
15:15:00		12037800		
15:15:01		12037810		
15:15:02		12037820		
15:15:03		12037830		
15:15:04		12037840		
15:15:05		12037845		
15:15:06		12037855		
15:15:07		12037865		
15:15:08		12037875		
15:15:09		12037880		
15:15:10		12037890		
15:15:11		12037900		
15:15:12	0	12037910		
15:15:13	0	12037915		
15:15:14	0	12037925		
15:15:15	0	12037935		
15:15:16	0	12037945		
15:15:17		12037955		
15:15:18		12037965		
15:15:19		12037975		
15:15:20		12037985		
15:15:21		12037995		
15:15:22	0	12038005		
15:15:23	0	12038015		
15:15:24	0	12038020		
15:15:25	0	12038030		
15:15:26	0	12038040		
15:15:27	0	12038045		
15:15:28		12038055		
15:15:29		12038060		
15:15:30		12038065		
15:15:31		12038070		
15:15:32		12038075		
15:15:33	0	12038075		
15:15:34	0	12038080		
15:15:35	0	12038080		
15:15:36	0	12038085		
15:15:37	0	12038085		
15:15:38		12038090		
15:15:39		12038090		
15:15:40		12038095		
15:15:41		12038100		
15:15:42		12038100		
15:15:43	0	12038105		
15:15:44	0	12038110		
15:15:45	0	12038115		
15:15:46	0	12038120		
15:15:47	0	12038125		
15:15:48	0	12038135		
15:15:49		12038140		
15:15:50		12038145		
15:15:51		12038155		
15:15:52		12038160		
15:15:53		12038170		
15:15:54	0	12038175		
15:15:55	0	12038185		
15:15:56	0	12038190		
15:15:57	0	12038200		
15:15:58	0	12038210		
15:15:59		12038215		
15:16:00		12038225		
15:16:01		12038235		
15:16:02		12038245		
15:16:03		12038250		
15:16:04		12038260		
15:16:05		12038270		
15:16:06		12038280		
15:16:07		12038285		
15:16:08		12038295		
15:16:09		12038300		
15:16:10		12038310		
15:16:11		12038315		
15:16:12	0	12038315		
15:16:13	0	12038320		
15:16:14	0	12038325		
15:16:15	0	12038330		
15:16:16	0	12038335		
15:16:17		12038340		
15:16:18		12038345		
15:16:19		12038350		
15:16:20		12038360		
15:16:21		12038365		
15:16:22	0	12038370		
15:16:23	0	12038380		
15:16:24	0	12038385		
15:16:25	0	12038390		
15:16:26	0	12038400		
15:16:27	0	12038405		
15:16:28		12038410		
15:16:29		12038420		
15:16:30		12038425		
15:16:31		12038430		
15:16:32		12038440		
15:16:33	0	12038445		
15:16:34	0	12038450		
15:16:35	0	12038460		
15:16:36	0	12038465		
15:16:37	0	12038475		
15:16:38		12038480		
15:16:39		12038490		
15:16:40		12038495		
15:16:41		12038505		
15:16:42		12038510		
15:16:43	0	12038515		
15:16:44	0	12038525		
15:16:45	0	12038530		
15:16:46	0	12038540		
15:16:47	0	12038550		
15:16:48	0	12038560		
15:16:49		12038565		
15:16:50		12038575		
15:16:51		12038585		
15:16:52		12038590		
15:16:53		12038600		
15:16:54	0	12038605		
15:16:55	0	12038615		
15:16:56	0	12038625		
15:16:57	0	12038630		
15:16:58	0	12038640		
15:16:59		12038645		
15:17:00		12038650		
15:17:01		12038660		
15:17:02		12038665		
15:17:03		12038675		
15:17:04		12038680		
15:17:05		12038685		
15:17:06		12038685		
15:17:07		12038685		
15:17:08		12038685		
15:17:09		12038685		
15:17:10		12038685		
15:17:11		12038690		
15:17:12	0	12038690		
15:17:13	0	12038695		
15:17:14	0	12038695		
15:17:15	0	12038700		
15:17:16	0	12038705		
15:17:17		12038710		
15:17:18		12038715		
15:17:19		12038720		
15:17:20		12038725		
15:17:21		12038730		
15:17:22	0	12038735		
15:17:23	0	12038740		
15:17:24	0	12038750		
15:17:25	0	12038755		
15:17:26	0	12038760		
15:17:27	0	12038770		
15:17:28		12038775		
15:17:29		12038785		
15:17:30		12038790		
15:17:31		12038800		
15:17:32		12038810		
15:17:33	0	12038815		
15:17:34	0	12038825		
15:17:35	0	12038835		
15:17:36	0	12038840		
15:17:37	0	12038850		
15:17:38		12038860		
15:17:39		12038865		
15:17:40		12038875		
15:17:41		12038880		
15:17:42		12038890		
15:17:43	0	12038900		
15:17:44	0	12038905		
15:17:45	0	12038915		
15:17:46	0	12038920		
15:17:47	0	12038930		
15:17:48	0	12038940		
15:17:49		12038945		
15:17:50		12038955		
15:17:51		12038965		
15:17:52		12038970		
15:17:53		12038980		
15:17:54	0	12038985		
15:17:55	0	12038995		
15:17:56	0	12039005		
15:17:57	0	12039010		
15:17:58	0	12039020		
15:17:59		12039030		
15:18:00		12039040		
15:18:01		12039045		
15:18:02		12039055		
15:18:03		12039065		
15:18:04		12039070		
15:18:05		12039080		
15:18:06		12039085		
15:18:07		12039095		
15:18:08		12039105		
15:18:09		12039115		
15:18:10		12039125		
15:18:11		12039130		
15:18:12	0	12039140		
15:18:13	0	12039150		
15:18:14	0	12039160		
15:18:15	0	12039170		
15:18:16	0	12039180		
15:18:17		12039190		
15:18:18		12039195		
15:18:19		12039205		
15:18:20		12039215		
15:18:21		12039225		
15:18:22	0	12039235		
15:18:23	0	12039240		
15:18:24	0	12039250		
15:18:25	0	12039260		
15:18:26	0	12039270		
15:18:27	0	12039275		
15:18:28		12039285		
15:18:29		12039290		
15:18:30		12039295		
15:18:31		12039300		
15:18:32		12039305		
15:18:33	0	12039305		
15:18:34	0	12039305		
15:18:35	0	12039310		
15:18:36	0	12039310		
15:18:37	0	12039310		
15:18:38		12039310		
15:18:39		12039310		
15:18:40		12039310		
15:18:41		12039310		
15:18:42		12039310		
15:18:43	0	12039310		
15:18:44	0	12039310		
15:18:45	0	12039310		
15:18:46	0	12039310		
15:18:47	0	12039310		
15:18:48	0	12039310		
15:18:49		12039310		
15:18:50		12039310		
15:18:51		12039310		
15:18:52		12039310		
15:18:53		12039310		
15:18:54	0	12039310		
15:18:55	0	12039310		
15:18:56	0	12039310		
15:18:57	0	12039315		
15:18:58	0	12039315		
15:18:59		12039320		
15:19:00		12039325		
15:19:01		12039330		
15:19:02		12039335		
15:19:03		12039340		
15:19:04		12039345		
15:19:05		12039350		
15:19:06		12039355		
15:19:07		12039365		
15:19:08		12039370		
15:19:09		12039380		
15:19:10		12039385		
15:19:11		12039395		
15:19:12	0	12039400		
15:19:13	0	12039410		
15:19:14	0	12039420		
15:19:15	0	12039425		
15:19:16	0	12039435		
15:19:17		12039440		
15:19:18		12039445		
15:19:19		12039450		
15:19:20		12039450		
15:19:21		12039455		
15:19:22	0	12039460		
15:19:23	0	12039465		
15:19:24	0	12039465		
15:19:25	0	12039470		
15:19:26	0	12039480		
15:19:27	0	12039485		
15:19:28		12039490		
15:19:29		12039495		
15:19:30		12039505		
15:19:31		12039510		
15:19:32		12039520		
15:19:33	0	12039530		
15:19:34	0	12039535		
15:19:35	0	12039545		
15:19:36	0	12039555		
15:19:37	0	12039565		
15:19:38		12039575		
15:19:39		12039580		
15:19:40		12039590		
15:19:41		12039600		
15:19:42		12039605		
15:19:43	0	12039615		
15:19:44	0	12039625		
15:19:45	0	12039630		
15:19:46	0	12039640		
15:19:47	0	12039650		
15:19:48	0	12039655		
15:19:49		12039665		
15:19:50		12039670		
15:19:51		12039680		
15:19:52		12039685		
15:19:53		12039690		
15:19:54	0	12039700		
15:19:55	0	12039705		
15:19:56	0	12039715		
15:19:57	0	12039720		
15:19:58	0	12039725		
15:19:59		12039735		
15:20:00		12039740		
15:20:01		12039745		
15:20:02		12039750		
15:20:03		12039755		
15:20:04		12039760		
15:20:05		12039760		
15:20:06		12039765		
15:20:07		12039765		
15:20:08		12039770		
15:20:09		12039770		
15:20:10		12039775		
15:20:11		12039775		
15:20:12	0	12039780		
15:20:13	0	12039785		
15:20:14	0	12039790		
15:20:15	0	12039795		
15:20:16	0	12039800		
15:20:17		12039805		
15:20:18		12039810		
15:20:19		12039815		
15:20:20		12039820		
15:20:21		12039825		
15:20:22	0	12039830		
15:20:23	0	12039835		
15:20:24	0	12039840		
15:20:25	0	12039845		
15:20:26	0	12039855		
15:20:27	0	12039860		
15:20:28		12039865		
15:20:29		12039870		
15:20:30		12039875		
15:20:31		12039880		
15:20:32		12039890		
15:20:33	0	12039895		
15:20:34	0	12039900		
15:20:35	0	12039905		
15:20:36	0	12039910		
15:20:37	0	12039915		
15:20:38		12039915		
15:20:39		12039920		
15:20:40		12039925		
15:20:41		12039930		
15:20:42		12039935		
15:20:43	0	12039935		
15:20:44	0	12039940		
15:20:45	0	12039945		
15:20:46	0	12039945		
15:20:47	0	12039950		
15:20:48	0	12039950		
15:20:49		12039950		
15:20:50		12039955		
15:20:51		12039955		
15:20:52		12039955		
15:20:53		12039960		
15:20:54	0	12039960		
15:20:55	0	12039965		
15:20:56	0	12039965		
15:20:57	0	12039965		
15:20:58	0	12039970		
15:20:59		12039970		
15:21:00		12039970		
15:21:01		12039975		
15:21:02		12039975		
15:21:03		12039980		
15:21:04		12039980		
15:21:05		12039980		
15:21:06		12039985		
15:21:07		12039985		
15:21:08		12039990		
15:21:09		12039995		
15:21:10		12039995		
15:21:11		12040000		
15:21:12	0	12040005		
15:21:13	0	12040010		
15:21:14	0	12040010		
15:21:15	0	12040015		
15:21:16	0	12040020		
15:21:17		12040025		
15:21:18		12040030		
15:21:19		12040035		
15:21:20		12040035		
15:21:21		12040040		
15:21:22	0	12040040		
15:21:23	0	12040040		
15:21:24	0	12040040		
15:21:25	0	12040040		
15:21:26	0	12040040		
15:21:27	0	12040040		
15:21:28		12040040		
15:21:29		12040040		
15:21:30		12040040		
15:21:31		12040040		
15:21:32		12040040		
15:21:33	0	12040040		
15:21:34	0	12040040		
15:21:35	0	12040040		
15:21:36	0	12040040		
15:21:37	0	12040040		
15:21:38		12040040		
15:21:39		12040040		
15:21:40		12040040		
15:21:41		12040040		
15:21:42		12040045		
15:21:43	0	12040045		
15:21:44	0	12040045		
15:21:45	0	12040045		
15:21:46	0	12040050		
15:21:47	0	12040055		
15:21:48	0	12040060		
15:21:49		12040065		
15:21:50		12040070		
15:21:51		12040070		
15:21:52		12040075		
15:21:53		12040085		
15:21:54	0	12040090		
15:21:55	0	12040095		
15:21:56	0	12040100		
15:21:57	0	12040110		
15:21:58	0	12040115		
15:21:59		12040120		
15:22:00		12040130		
15:22:01		12040135		
15:22:02		12040140		
15:22:03		12040145		
15:22:04		12040150		
15:22:05		12040150		
15:22:06		12040150		
15:22:07		12040155		
15:22:08		12040155		
15:22:09		12040160		
15:22:10		12040165		
15:22:11		12040165		
15:22:12	0	12040170		
15:22:13	0	12040175		
15:22:14	0	12040180		
15:22:15	0	12040185		
15:22:16	0	12040190		
15:22:17		12040200		
15:22:18		12040205		
15:22:19		12040210		
15:22:20		12040220		
15:22:21		12040225		
15:22:22	0	12040230		
15:22:23	0	12040240		
15:22:24	0	12040245		
15:22:25	0	12040250		
15:22:26	0	12040260		
15:22:27	0	12040265		
15:22:28		12040275		
15:22:29		12040280		
15:22:30		12040285		
15:22:31		12040295		
15:22:32		12040300		
15:22:33	0	12040305		
15:22:34	0	12040310		
15:22:35	0	12040315		
15:22:36	0	12040320		
15:22:37	0	12040325		
15:22:38		12040325		
15:22:39		12040325		
15:22:40		12040330		
15:22:41		12040330		
15:22:42		12040335		
15:22:43	0	12040335		
15:22:44	0	12040340		
15:22:45	0	12040345		
15:22:46	0	12040345		
15:22:47	0	12040350		
15:22:48	0	12040355		
15:22:49		12040360		
15:22:50		12040365		
15:22:51		12040365		
15:22:52		12040370		
15:22:53		12040375		
15:22:54	0	12040380		
15:22:55	0	12040385		
15:22:56	0	12040390		
15:22:57	0	12040390		
15:22:58	0	12040395		
15:22:59		12040400		
15:23:00	470	12040405		
15:23:01	470	12040410		
15:23:02	470	12040415		
15:23:03	470	12040420		
15:23:04	470	12040430		
15:23:05	470	12040435		
15:23:06	470	12040440		
15:23:07	470	12040445		
15:23:08	470	12040450		
15:23:09		12040455		
15:23:10		12040465		
15:23:11	470	12040470		
15:23:12	470	12040475		
15:23:13	470	12040480		
15:23:14	470	12040485		
15:23:15	470	12040490		
15:23:16	470	12040495		
15:23:17		12040500		
15:23:18		12040505		
15:23:19		12040510		
15:23:20		12040515		
15:23:21		12040515		
15:23:22		12040520		
15:23:23		12040525		
15:23:24		12040530		
15:23:25	470	12040535		
15:23:26	470	12040540		
15:23:27	470	12040550		
15:23:28	470	12040555		
15:23:29	470	12040560		
15:23:30	470	12040565		
15:23:31		12040570		
15:23:32		12040580		
15:23:33		12040585		
15:23:34		12040590		
15:23:35		12040595		
15:23:36		12040600		
15:23:37		12040605		
15:23:38		12040610		
15:23:39	470	12040615		
15:23:40	470	12040625		
15:23:41	470	12040630		
15:23:42	470	12040635		
15:23:43	470	12040640		
15:23:44	470	12040645		
15:23:45		12040650		
15:23:46		12040655		
15:23:47		12040665		
15:23:48		12040670		
15:23:49		12040675		
15:23:50		12040680		
15:23:51		12040685		
15:23:52		12040690		
15:23:53	470	12040695		
15:23:54	470	12040700		
15:23:55	470	12040705		
15:23:56	470	12040710		
15:23:57	470	12040710		
15:23:58	470	12040715		
15:23:59		12040720		
15:24:00		12040720		
15:24:01		12040725		
15:24:02		12040730		
15:24:03		12040735		
15:24:04		12040735		
15:24:05		12040740		
15:24:06		12040745		
15:24:07	470	12040750		
15:24:08	470	12040750		
15:24:09	470	12040755		
15:24:10	470	12040760		
15:24:11	470	12040765		
15:24:12	470	12040770		
15:24:13		12040775		
15:24:14		12040775		
15:24:15		12040780		
15:24:16		12040785		
15:24:17		12040785		
15:24:18		12040790		
15:24:19	470	12040795		
15:24:20	470	12040800		
15:24:21	470	12040805		
15:24:22	470	12040805		
15:24:23	470	12040810		
15:24:24		12040820		
15:24:25		12040825		
15:24:26		12040830		
15:24:27		12040835		
15:24:28		12040840		
15:24:29	470	12040845		
15:24:30	470	12040855		
15:24:31	470	12040860		
15:24:32	470	12040870		
15:24:33	470	12040875		
15:24:34	470	12040885		
15:24:35		12040890		
15:24:36		12040900		
15:24:37		12040905		
15:24:38		12040915		
15:24:39	470	12040920		
15:24:40	470	12040930		
15:24:41	470	12040935		
15:24:42	470	12040940		
15:24:43	470	12040950		
15:24:44	470	12040955		
15:24:45	470	12040960		
15:24:46	470	12040965		
15:24:47	470	12040970		
15:24:48		12040975		
15:24:49		12040975		
15:24:50	470	12040980		
15:24:51	470	12040985		
15:24:52	470	12040990		
15:24:53	470	12040990		
15:24:54	470	12040995		
15:24:55		12041000		
15:24:56		12041000		
15:24:57		12041005		
15:24:58		12041010		
15:24:59		12041015		
15:25:00		12041020		
15:25:01		12041025		
15:25:02	470	12041025		
15:25:03	470	12041030		
15:25:04	470	12041035		
15:25:05	470	12041040		
15:25:06	470	12041045		
15:25:07	470	12041050		
15:25:08	470	12041055		
15:25:09		12041055		
15:25:10		12041060		
15:25:11		12041065		
15:25:12		12041070		
15:25:13		12041075		
15:25:14		12041080		
15:25:15		12041085		
15:25:16		12041090		
15:25:17		12041090		
15:25:18	470	12041095		
15:25:19	470	12041100		
15:25:20	470	12041105		
15:25:21	470	12041110		
15:25:22	470	12041115		
15:25:23	470	12041115		
15:25:24		12041120		
15:25:25		12041125		
15:25:26		12041130		
15:25:27		12041135		
15:25:28		12041140		
15:25:29		12041145		
15:25:30		12041150		
15:25:31		12041150		
15:25:32	470	12041155		
15:25:33	470	12041160		
15:25:34	470	12041165		
15:25:35	470	12041170		
15:25:36	470	12041175		
15:25:37	470	12041175		
15:25:38		12041180		
15:25:39		12041185		
15:25:40		12041190		
15:25:41		12041195		
15:25:42		12041200		
15:25:43		12041205		
15:25:44		12041210		
15:25:45		12041215		
15:25:46	470	12041220		
15:25:47	470	12041225		
15:25:48	470	12041230		
15:25:49	470	12041235		
15:25:50	470	12041235		
15:25:51		12041240		
15:25:52		12041245		
15:25:53		12041250		
15:25:54		12041255		
15:25:55		12041260		
15:25:56		12041265		
15:25:57		12041270		
15:25:58		12041275		
15:25:59		12041280		
15:26:00	470	12041285		
15:26:01	470	12041290		
15:26:02	470	12041295		
15:26:03	470	12041300		
15:26:04	470	12041305		
15:26:05	470	12041310		
15:26:06	470	12041315		
15:26:07	470	12041320		
15:26:08	470	12041325		
15:26:09	470	12041330		
15:26:10	470	12041335		
15:26:11	470	12041340		
15:26:12		12041345		
15:26:13		12041350		
15:26:14	470	12041360		
15:26:15	470	12041365		
15:26:16	470	12041370		
15:26:17	470	12041375		
15:26:18	470	12041380		
15:26:19		12041390		
15:26:20		12041395		
15:26:21		12041400		
15:26:22		12041405		
15:26:23		12041415		
15:26:24		12041420		
15:26:25		12041425		
15:26:26		12041435		
15:26:27		12041440		
15:26:28	470	12041445		
15:26:29	470	12041455		
15:26:30	470	12041460		
15:26:31	470	12041465		
15:26:32	470	12041470		
15:26:33		12041475		
15:26:34		12041485		
15:26:35		12041490		
15:26:36		12041495		
15:26:37		12041500		
15:26:38		12041505		
15:26:39		12041510		
15:26:40		12041515		
15:26:41		12041525		
15:26:42	470	12041530		
15:26:43	470	12041535		
15:26:44	470	12041540		
15:26:45	470	12041550		
15:26:46	470	12041555		
15:26:47	470	12041560		
15:26:48		12041570		
15:26:49		12041575		
15:26:50		12041580		
15:26:51		12041585		
15:26:52		12041595		
15:26:53		12041600		
15:26:54		12041605		
15:26:55		12041610		
15:26:56		12041610		
15:26:57		12041615		
15:26:58	470	12041620		
15:26:59	470	12041620		
15:27:00	470	12041625		
15:27:01	470	12041630		
15:27:02	470	12041635		
15:27:03	470	12041640		
15:27:04	470	12041645		
15:27:05	470	12041650		
15:27:06	470	12041655		
15:27:07		12041660		
15:27:08		12041665		
15:27:09		12041670		
15:27:10		12041675		
15:27:11		12041680		
15:27:12	470	12041685		
15:27:13	470	12041695		
15:27:14	470	12041700		
15:27:15	470	12041705		
15:27:16	470	12041710		
15:27:17	470	12041720		
15:27:18		12041725		
15:27:19		12041730		
15:27:20		12041735		
15:27:21		12041745		
15:27:22		12041750		
15:27:23		12041755		
15:27:24		12041760		
15:27:25		12041770		
15:27:26		12041775		
15:27:27	470	12041780		
15:27:28	470	12041785		
15:27:29	470	12041790		
15:27:30	470	12041800		
15:27:31	470	12041805		
15:27:32	470	12041810		
15:27:33		12041820		
15:27:34		12041825		
15:27:35		12041830		
15:27:36		12041840		
15:27:37		12041845		
15:27:38		12041850		
15:27:39		12041855		
15:27:40		12041865		
15:27:41	470	12041870		
15:27:42	470	12041880		
15:27:43	470	12041885		
15:27:44	470	12041890		
15:27:45	470	12041900		
15:27:46	470	12041905		
15:27:47		12041915		
15:27:48		12041920		
15:27:49		12041930		
15:27:50		12041935		
15:27:51		12041940		
15:27:52		12041950		
15:27:53		12041955		
15:27:54		12041965		
15:27:55	470	12041970		
15:27:56	470	12041975		
15:27:57	470	12041985		
15:27:58	470	12041990		
15:27:59	470	12041995		
15:28:00	470	12042005		
15:28:01	470	12042010		
15:28:02		12042015		
15:28:03		12042025		
15:28:04		12042030		
15:28:05		12042035		
15:28:06		12042045		
15:28:07		12042050		
15:28:08		12042060		
15:28:09	470	12042065		
15:28:10	470	12042075		
15:28:11	470	12042080		
15:28:12	470	12042090		
15:28:13	470	12042095		
15:28:14	470	12042105		
15:28:15	470	12042110		
15:28:16	470	12042120		
15:28:17		12042125		
15:28:18		12042135		
15:28:19		12042140		
15:28:20		12042150		
15:28:21		12042155		
15:28:22	470	12042165		
15:28:23	470	12042170		
15:28:24	470	12042180		
15:28:25	470	12042185		
15:28:26	470	12042195		
15:28:27		12042200		
15:28:28		12042210		
15:28:29		12042215		
15:28:30		12042225		
15:28:31		12042230		
15:28:32	470	12042235		
15:28:33	470	12042245		
15:28:34	470	12042250		
15:28:35	470	12042255		
15:28:36	470	12042260		
15:28:37	470	12042265		
15:28:38		12042265		
15:28:39		12042270		
15:28:40		12042270		
15:28:41		12042275		
15:28:42		12042280		
15:28:43	470	12042285		
15:28:44	470	12042285		
15:28:45	470	12042290		
15:28:46	470	12042295		
15:28:47	470	12042300		
15:28:48	470	12042305		
15:28:49	470	12042310		
15:28:50	470	12042315		
15:28:51		12042320		
15:28:52		12042325		
15:28:53		12042330		
